route_name,direction_text,stop_number,stop_name
28,去程,31,玉成國小
28,去程,32,西新里(新新公園)
28,去程,33,南港路三段
28,去程,34,松山磚廠
28,去程,35,玉成里
28,去程,36,松山車站(八德)
28,去程,37,松山農會
28,去程,38,饒河街觀光夜市(八德)
28,去程,39,基隆路口二
28,去程,40,松山高中(基隆路)
28,去程,41,市政府(松高)
28,去程,42,市政府(松智)
28,去程,43,101國際購物中心
28,去程,44,捷運台北101/世貿站(信義)
28,回程,1,捷運台北101/世貿站(市府)
28,回程,2,市政府(市府)
28,回程,3,松山高中(基隆路)
28,回程,4,基隆路口
28,回程,5,饒河街觀光夜市(八德)
28,回程,6,松山農會
28,回程,7,松山車站(八德)
28,回程,8,玉成里
28,回程,9,松山磚廠
28,回程,10,南港路三段
28,回程,11,西新里(新新公園)
28,回程,12,玉成國小
28,回程,13,南港分局(向陽)
28,回程,14,石潭公園(成功)
28,回程,15,上灣仔
28,回程,16,湖興
28,回程,17,國防醫學中心
28,回程,18,三總內湖站
28,回程,19,將軍嶺
28,回程,20,方濟中學
28,回程,21,成功路三段
28,回程,22,內湖派出所
28,回程,23,達人高中(臺灣戲曲學院)
28,回程,24,內湖國小
28,回程,25,西湖圖書館(湖光教會)
28,回程,26,捷運港墘站(內湖高工)
28,回程,27,麗山國中
28,回程,28,麗山街
28,回程,29,恕德家商
28,回程,30,捷運西湖站
28,回程,31,治磐新村
28,回程,32,文湖國小
28,回程,33,美麗華
28,回程,34,捷運劍南路站
28,回程,35,明水路一
28,回程,36,明水路二
28,回程,37,明水路三
28,回程,38,大直抽水站
28,回程,39,永安里
28,回程,40,捷運大直站
28,回程,41,植福宮
28,回程,42,自強隧道(大直教會)
32,去程,1,吳興街站
32,去程,2,松仁路
32,去程,3,吳興國小(松仁)
32,去程,4,信義國中(松仁)
32,去程,5,松平路口
32,去程,6,信義松仁路口(松仁)
32,去程,7,興雅國中
32,去程,8,消防局(松仁)
32,去程,9,市立工農
32,去程,10,捷運永春站(忠孝)
32,去程,11,捷運永春站(松山)
32,去程,12,雙永國小
32,去程,13,永吉松山路口
32,去程,14,松山車站(松山)
32,去程,15,松山車站
32,去程,16,五分埔商圈(中坡北)
32,去程,17,捷運後山埤站(永吉)
32,去程,18,捷運後山埤站(玉成)
32,去程,19,聯合醫院忠孝院區(同德)
32,去程,20,修德國小
32,去程,21,南港公園
32,去程,22,南港公園一
32,去程,23,南港花園社區四
32,去程,24,南港花園社區三
32,去程,25,南港花園社區二
32,去程,26,南港花園社區一
32,去程,27,南港花園社區五
32,回程,1,南港公園一
32,回程,2,南港公園
32,回程,3,修德國小
32,回程,4,聯合醫院忠孝院區(同德)
32,回程,5,捷運後山埤站(玉成)
32,回程,6,捷運後山埤站(永吉)
32,回程,7,五分埔商圈(中坡北)
32,回程,8,松山車站(松隆)
32,回程,9,松山車站(松山)
32,回程,10,永吉松山路口
32,回程,11,捷運永春站(松山)
32,回程,12,捷運永春站(忠孝)
32,回程,13,市立工農
32,回程,14,消防局(松仁)
32,回程,15,興雅國中
32,回程,16,信義松仁路口(松仁)
32,回程,17,松平路口
32,回程,18,信義國中(松仁)
32,回程,19,吳興國小(松仁)
32,回程,20,松仁路
32,回程,21,吳興街站
33,去程,1,永春高中
33,去程,2,松山商職(松山)
33,去程,3,永春公寓
33,去程,4,永春里(忠孝)
33,去程,5,春光公園
33,去程,6,忠孝大道路口
33,去程,7,大道路
33,去程,8,信義行政中心(奉天宮)
33,去程,9,松友新村
33,去程,10,松山商職(福德)
33,去程,11,國業里
33,去程,12,國稅局宿舍
33,去程,13,松平路口
33,去程,14,信義國中(松仁)
33,去程,15,吳興國小(莊敬)
33,去程,16,信義國中(莊敬)
33,去程,17,臺北醫學大學
33,去程,18,景新里
33,去程,19,世貿中心(莊敬)
33,去程,20,信義光復路口
33,去程,21,信義通化街口
33,去程,22,捷運信義安和站(信義)
33,去程,23,信義敦化路口
33,去程,24,仁愛國中
33,去程,25,安和敦化路口
33,去程,26,捷運忠孝敦化站
33,去程,27,市民大道口
33,去程,28,市立體育場
33,去程,29,臺北小巨蛋
33,去程,30,長庚醫院
33,去程,31,富錦街口
33,去程,32,民權敦化路口
33,去程,33,五常街口
33,去程,34,大直國小
33,去程,35,捷運大直站
33,去程,36,植福宮
33,去程,37,自強隧道(大直教會)
33,去程,38,自強隧道
33,去程,39,捷運劍南路站
33,去程,40,美麗華
33,回程,1,敬業四路
33,回程,2,大直美堤花園二
33,回程,3,大直美堤花園三
33,回程,4,明水路口
33,回程,5,明水路一
33,回程,6,自強隧道
33,回程,7,植福宮
33,回程,8,捷運大直站
33,回程,9,復興北村
33,回程,10,民權敦化路口
33,回程,11,民權東路口
33,回程,12,民生敦化路口
33,回程,13,長春敦化路口
33,回程,14,臺北小巨蛋
33,回程,15,八德敦化路口
33,回程,16,市民敦化路口
33,回程,17,忠孝敦化路口
33,回程,18,仁愛敦化路口
33,回程,19,信義敦化路口
33,回程,20,捷運信義安和站(信義)
33,回程,21,信義通化街口
33,回程,22,信義光復路口
33,回程,23,世貿中心(莊敬)
33,回程,24,景新里
33,回程,25,臺北醫學大學
33,回程,26,信義國中(莊敬)
33,回程,27,吳興國小(松仁)
33,回程,28,信義國中(松仁)
33,回程,29,松平路口
33,回程,30,捷運象山站
33,回程,31,國稅局宿舍
33,回程,32,松山商職(信義)
33,回程,33,松山商職(福德)
33,回程,34,松友新村
33,回程,35,信義行政中心(奉天宮)
33,回程,36,大道路
33,回程,37,忠孝大道路口
33,回程,38,春光公園
33,回程,39,永春公寓
33,回程,40,松山商職(松山)
33,回程,41,永春高中
37,去程,1,吳興街站
37,去程,2,松仁路
37,去程,3,吳興國小(松仁)
37,去程,4,信義國中(莊敬)
37,去程,5,臺北醫學大學
37,去程,6,景新里
37,去程,7,世貿中心(莊敬)
37,去程,8,世貿中心(基隆路)
37,去程,9,市議會
37,去程,10,國父紀念館
37,去程,11,仁愛光復路口
37,去程,12,仁愛延吉街口
37,去程,13,仁愛國泰醫院
37,去程,14,仁愛安和路口
37,去程,15,仁愛敦化路口(圓環)
37,去程,16,仁愛復興路口(福華飯店)
37,去程,17,仁愛建國路口一
37,去程,18,幸安國小
37,去程,19,仁愛新生路口
37,去程,20,仁愛臨沂街口
37,去程,21,仁愛杭州路口
37,去程,22,仁愛林森路口
37,去程,23,仁愛中山路口
37,去程,24,捷運台大醫院站
37,回程,1,臺北車站(青島)
37,回程,2,臺大醫院
37,回程,3,仁愛中山路口
37,回程,4,仁愛林森路口
37,回程,5,仁愛紹興街口
37,回程,6,仁愛臨沂街口
37,回程,7,仁愛新生路口
37,回程,8,幸安國小
37,回程,9,仁愛建國路口一
37,回程,10,仁愛建國路口二
37,回程,11,仁愛復興路口(福華飯店)
37,回程,12,仁愛大安路口(仁愛醫院)
37,回程,13,仁愛敦化路口(圓環)
37,回程,14,仁愛安和路口
37,回程,15,仁愛國小
37,回程,16,捷運信義安和站(安和)
37,回程,17,信義通化街口
37,回程,18,信義光復路口
37,回程,19,世貿中心(莊敬)
37,回程,20,景新里
37,回程,21,臺北醫學大學
37,回程,22,信義國中(莊敬)
37,回程,23,吳興國小(莊敬)
37,回程,24,松仁路
37,回程,25,吳興街站
38,去程,1,榮德里
38,去程,2,東隆宮
38,去程,3,和德里
38,去程,4,環南市場
38,去程,5,綜合市場
38,去程,6,大理高中
38,去程,7,華江派出所
38,去程,8,中國時報
38,去程,9,捷運龍山寺站
38,去程,10,龍山國中
38,去程,11,小南門(和平院區)
38,去程,12,捷運小南門站
38,去程,13,南門
38,去程,14,自來水西分處(寧波)
38,去程,15,聯合醫院婦幼院區一
38,去程,16,潮州街口
38,去程,17,愛國東路口
38,去程,18,金甌女中
38,去程,19,捷運東門站
38,去程,20,信義永康街口(捷運東門站)
38,去程,21,信義新生路口
38,去程,22,捷運大安森林公園站
38,去程,23,大安國宅
38,回程,1,捷運大安森林公園站
38,回程,2,信義新生路口
38,回程,3,信義永康街口
38,回程,4,捷運東門站
38,回程,5,信義杭州路口
38,回程,6,中正紀念堂
38,回程,7,一女中(貴陽)
38,回程,8,東吳大學城中校區
38,回程,9,小南門(和平院區)
38,回程,10,桂林昆明街口
38,回程,11,桂林路
38,回程,12,龍山寺(西園)
38,回程,13,中國時報
38,回程,14,華江派出所
38,回程,15,大理高中
38,回程,16,綜合市場
38區,去程,1,東園公園
38區,去程,2,楊聖廟
38區,去程,3,民和街口
38區,去程,4,寶興街
38區,去程,5,西園路二段
38區,去程,6,華江高中(西園)
38區,去程,7,西園29服飾基地
38區,去程,8,大理服飾
38區,去程,9,捷運龍山寺站
38區,回程,1,龍山寺(剝皮寮)
38區,回程,2,桂林路
38區,回程,3,龍山寺(西園)
38區,回程,4,大理服飾
38區,回程,5,西園29服飾基地
38區,回程,6,華江高中(西園)
38區,回程,7,環南市場(西藏)
38區,回程,8,雙園國中
38區,回程,9,寶興街
38區,回程,10,民和街口
38區,回程,11,楊聖廟
38區,回程,12,東園公園
39,去程,1,家樂福
39,去程,2,分子尾
39,去程,3,碧華寺
39,去程,4,慈福派出所
39,去程,5,美美新村
39,去程,6,徐匯中學
39,去程,7,幸福市場
39,去程,8,建和新村
39,去程,9,捷運三和國中站
39,去程,10,格致中學(自強路)
39,去程,11,永德里
39,去程,12,厚德國小
39,去程,13,忠孝路口
39,去程,14,介壽廣場
39,去程,15,龍門路口
39,去程,16,三安里
39,去程,17,長壽西街口
39,去程,18,長元西街口
39,去程,19,正義重新路口
39,去程,20,天台廣場
39,去程,21,大同路口
39,去程,22,中正南路
39,去程,23,重安街口
39,去程,24,臺北車站(忠孝)
39,回程,1,捷運善導寺站
39,回程,2,成功中學(林森)
39,回程,3,立法院
39,回程,4,臺北車站(忠孝)
39,回程,5,重安街口
39,回程,6,中正南路
39,回程,7,大同路口
39,回程,8,正義重新路口
39,回程,9,長元西街口
39,回程,10,長壽西街口
39,回程,11,三安里
39,回程,12,龍門路口
39,回程,13,介壽廣場
39,回程,14,忠孝路口
39,回程,15,厚德國小
39,回程,16,永德里
39,回程,17,格致中學(自強路)
39,回程,18,三和國中
39,回程,19,捷運三和國中站
39,回程,20,建和新村
39,回程,21,幸福市場
39,回程,22,徐匯中學
39,回程,23,美美新村
39,回程,24,碧華寺
39,回程,25,慈化公園
39,回程,26,分子尾
39夜,去程,1,家樂福
39夜,去程,2,分子尾
39夜,去程,3,碧華寺
39夜,去程,4,慈福派出所
39夜,去程,5,美美新村
39夜,去程,6,徐匯中學
39夜,去程,7,幸福市場
39夜,去程,8,建和新村
39夜,去程,9,捷運三和國中站
39夜,去程,10,格致中學(自強路)
39夜,去程,11,永德里
39夜,去程,12,厚德國小
39夜,去程,13,忠孝路口
39夜,去程,14,介壽廣場
39夜,去程,15,龍門路口
39夜,去程,16,三安里
39夜,去程,17,長壽西街口
39夜,去程,18,長元西街口
39夜,去程,19,正義重新路口
39夜,去程,20,天台廣場
39夜,去程,21,大同路口
39夜,去程,22,中正南路
39夜,去程,23,重安街口
39夜,去程,24,臺北車站(忠孝)
39夜,回程,1,捷運善導寺站
39夜,回程,2,成功中學(林森)
39夜,回程,3,立法院
39夜,回程,4,臺北車站(忠孝)
39夜,回程,5,重安街口
39夜,回程,6,中正南路
39夜,回程,7,大同路口
39夜,回程,8,正義重新路口
39夜,回程,9,長元西街口
39夜,回程,10,長壽西街口
39夜,回程,11,三安里
39夜,回程,12,龍門路口
39夜,回程,13,介壽廣場
39夜,回程,14,忠孝路口
39夜,回程,15,厚德國小
39夜,回程,16,永德里
39夜,回程,17,格致中學(自強路)
39夜,回程,18,三和國中
39夜,回程,19,捷運三和國中站
39夜,回程,20,建和新村
39夜,回程,21,幸福市場
39夜,回程,22,徐匯中學
39夜,回程,23,美美新村
39夜,回程,24,碧華寺
39夜,回程,25,慈化公園
39夜,回程,26,分子尾
41,去程,1,福美站
41,去程,2,三王宮
41,去程,3,福美承平路口
41,去程,4,中鼎第二總部大樓
41,去程,5,兒童新樂園
41,去程,6,國立科教館
41,去程,7,天文科學館
41,去程,8,士林區行政中心(基河)
41,去程,9,公教住宅
41,去程,10,士林市場(銘傳會館)
41,去程,11,捷運劍潭站(北藝中心)
41,去程,12,圓山皇宮大廈
41,去程,13,劍潭國小
41,去程,14,明倫高中
41,去程,15,庫倫街
41,去程,16,大龍峒保安宮
41,去程,17,酒泉重慶路口
41,去程,18,酒泉街
41,去程,19,鄰江里
41,去程,20,天師宮
41,去程,21,延平國小
41,去程,22,延三觀光夜市
41,去程,23,臺北橋
41,去程,24,涼州重慶路口
41,去程,25,捷運大橋頭站
41,去程,26,捷運民權西路站
41,去程,27,民權中山路口
41,去程,28,捷運中山國小站
41,去程,29,民權吉林路口
41,去程,30,捷運行天宮站(松江路)
41,去程,31,長春松江路口
41,去程,32,捷運松江南京站
41,去程,33,長安松江路口
41,去程,34,光華商場
41,去程,35,進安公園
41,去程,36,中影八德大樓
41,去程,37,中崙
41,去程,38,臺安醫院
41,去程,39,市民敦化路口
41,去程,40,忠孝敦化路口
41,去程,41,仁愛敦化路口
41,去程,42,信義敦化路口
41,去程,43,信義大安路口
41,去程,44,捷運大安站(信義)
41,回程,1,捷運大安站(復興)
41,回程,2,東豐復興路口
41,回程,3,聯合醫院仁愛院區
41,回程,4,捷運忠孝復興站
41,回程,5,復興南路(中崙里)
41,回程,6,長安復興路口
41,回程,7,長安龍江路口
41,回程,8,中山女高
41,回程,9,長安東路二段
41,回程,10,捷運松江南京站
41,回程,11,長春松江路口
41,回程,12,捷運行天宮站(松江路)
41,回程,13,民權松江路口
41,回程,14,民權吉林路口
41,回程,15,捷運中山國小站
41,回程,16,民權中山路口
41,回程,17,捷運民權西路站
41,回程,18,大龍街口
41,回程,19,昌吉重慶路口
41,回程,20,民族重慶路口
41,回程,21,酒泉重慶路口
41,回程,22,大龍峒保安宮
41,回程,23,庫倫街口
41,回程,24,明倫高中
41,回程,25,劍潭國小
41,回程,26,圓山皇宮大廈
41,回程,27,捷運劍潭站(北藝中心)
41,回程,28,士林市場(銘傳會館)
41,回程,29,公教住宅
41,回程,30,士林區行政中心(基河)
41,回程,31,天文科學館
41,回程,32,國立科教館
41,回程,33,兒童新樂園
41,回程,34,中鼎第二總部大樓
41,回程,35,福美承平路口
41,回程,36,三王宮
41,回程,37,福美站
42,去程,1,大直美堤花園二
42,去程,2,大直美堤花園三
42,去程,3,明水路口
42,去程,4,明水路一
42,去程,5,自強隧道
42,去程,6,植福宮
42,去程,7,捷運大直站
42,去程,8,大直高中
42,去程,9,空軍司令部
42,去程,10,通北街口
42,去程,11,圓山新城一
42,去程,12,力行新村
42,去程,13,圓山新城二
42,去程,14,通北街口
42,去程,15,忠烈祠
42,去程,16,中央電台
42,去程,17,圓山大飯店
42,去程,18,臺北市立美術館
42,去程,19,大同大學
42,去程,20,大同公司(晴光市場)
42,去程,21,台泥大樓(馬偕醫院)
42,去程,22,馬偕醫院
42,去程,23,捷運雙連站
42,去程,24,靜修女中
42,去程,25,朝陽公園(鈕釦街)
42,去程,26,圓環(重慶)
42,去程,27,後車站
42,去程,28,捷運北門站
42,回程,1,後車站
42,回程,2,圓環(重慶)
42,回程,3,朝陽公園(鈕釦街)
42,回程,4,靜修女中
42,回程,5,雙連市場
42,回程,6,捷運雙連站
42,回程,7,馬偕醫院
42,回程,8,台泥大樓(馬偕醫院)
42,回程,9,大同公司(晴光市場)
42,回程,10,大同大學
42,回程,11,臺北市立美術館
42,回程,12,圓山大飯店
42,回程,13,中央電台
42,回程,14,忠烈祠
42,回程,15,經國七海文化園區
42,回程,16,空軍司令部
42,回程,17,通北街口
42,回程,18,圓山新城一
42,回程,19,力行新村
42,回程,20,圓山新城二
42,回程,21,通北街口
42,回程,22,大直高中
42,回程,23,大直國小
42,回程,24,捷運大直站
42,回程,25,植福宮
42,回程,26,自強隧道(大直教會)
42,回程,27,自強隧道
42,回程,28,捷運劍南路站
42,回程,29,美麗華
42,回程,30,敬業四路
42,回程,31,大直美堤花園二
42區,去程,1,大直美堤花園二
42區,去程,2,大直美堤花園三
42區,去程,3,明水路口
42區,去程,4,明水路一
42區,去程,5,自強隧道
42區,去程,6,植福宮
42區,去程,7,捷運大直站
42區,去程,8,大直高中
42區,去程,9,空軍司令部
42區,去程,10,通北街口
42區,去程,11,圓山新城一
42區,去程,12,力行新村
42區,去程,13,圓山新城二
42區,去程,14,通北街口
42區,去程,15,忠烈祠
42區,去程,16,中央電台
42區,去程,17,圓山大飯店
42區,去程,18,臺北市立美術館
42區,去程,19,捷運圓山站
42區,回程,1,臺北市立美術館
42區,回程,2,圓山大飯店
42區,回程,3,中央電台
42區,回程,4,忠烈祠
42區,回程,5,經國七海文化園區
42區,回程,6,空軍司令部
42區,回程,7,通北街口
42區,回程,8,圓山新城一
42區,回程,9,力行新村
42區,回程,10,圓山新城二
42區,回程,11,通北街口
42區,回程,12,大直高中
42區,回程,13,大直國小
42區,回程,14,捷運大直站
42區,回程,15,植福宮
42區,回程,16,自強隧道(大直教會)
42區,回程,17,自強隧道
42區,回程,18,捷運劍南路站
42區,回程,19,美麗華
